摳,吅,扌,區,手
摴,吅,扌,雩,手
摵,吅,扌,戚,手
摶,吅,扌,專,手
摷,吅,扌,巢,手
摸,吅,扌,莫,手
摹,吕,莫,手,手
摺,吅,扌,習,手
摻,吅,扌,參,手
摼,吅,扌,堅,手
摽,吅,扌,票,手
摾,吅,扌,强,手
摿,吅,扌,人音,手
撀,吕,殸,手,手
撁,吅,扌,牽,手
撂,吅,扌,畧,手
撃,吕,軗,手,手
撄,吅,扌,婴,手
撅,吅,扌,厥,手
撆,吕,敝,手,手
撇,吅,扌,敝,手
撈,吅,扌,勞,手
撉,吕,敦,手,手
撊,吅,扌,閒,手
撋,吅,扌,閏,手
撌,吅,扌,貴,手
撍,吅,扌,朁,手
撎,吅,扌,壹,手
撏,吅,扌,尋,手
撐,吅,扌,牚,手
撑,吅,扌,掌,手
撒,吅,扌,散,手
撓,吅,扌,堯,手
撔,吅,扌,景,手
撕,吅,扌,斯,手
撖,吅,扌,敢,手
撗,吅,扌,黄,手
撘,吅,扌,答,手
撙,吅,扌,尊,手
撚,吅,扌,然,手
撛,吅,扌,粦,手
撜,吅,扌,登,手
撝,吅,扌,爲,手
撞,吅,扌,童,手
撟,吅,扌,喬,手
撠,吅,扌,戟,手
撡,吅,扌,叅,手
撢,吅,扌,覃,手
撣,吅,扌,單,手
撤,吅,扌,育攵,手
撥,吅,扌,發,手
撦,吅,扌,奢,手
撧,吅,扌,絶,手
撨,吅,扌,焦,手
撩,吅,扌,尞,手
撪,吅,扌,軬,手
撫,吅,扌,無,手
撬,吅,扌,毳,手
播,吅,扌,番,手
撮,吅,扌,最,手
撯,吅,扌,着,手
撰,吅,扌,巽,手
撱,吅,扌,隋,手
撲,吅,扌,菐,手
撳,吅,扌,欽,手
撴,吅,扌,敦,手
撵,吅,扌,辇,手
撶,吅,扌,華,手
撷,吅,扌,颉,手
撸,吅,扌,鲁,手
撹,吅,扌,覚,手
撺,吅,扌,窜,手
撻,吅,扌,達,手
撼,吅,扌,感,手
撽,吅,扌,敫,手
撾,吅,扌,過,手
撿,吅,扌,僉,手
擀,吅,扌,幹,手
擁,吅,扌,雍,手
擂,吅,扌,雷,手
擃,吅,扌,農,手
擄,吅,扌,虜,手
擅,吅,扌,亶,手
擆,吅,扌,著,手
擇,吅,扌,睪,手
擈,吅,扌,業,手
擉,吅,扌,蜀,手
擊,吕,𣪠,手,手
擋,吅,扌,當,手
擌,吅,扌,筴,手
操,吅,扌,喿,手
擎,吕,敬,手,手
擏,吅,扌,敬,手
擐,吅,扌,睘,手
擑,吅,扌,戢,手
擒,吅,扌,禽,手
擓,吅,扌,匯,手
擔,吅,扌,詹,手
擕,吅,扌,雋,手
擖,吅,扌,葛,手
擗,吅,扌,辟,手
擘,吕,辟,手,手
擙,吅,扌,奧,手
據,吅,扌,豦,手
擛,吅,扌,葉,手
擜,吅,扌,献,手
擝,吅,扌,盟,手
擞,吅,扌,数,手
擟,吅,扌,爾,手
擠,吅,扌,齊,手
擡,吅,扌,臺,手
擢,吅,扌,翟,手
擣,吅,扌,壽,手
擤,吅,扌,鼻,手
擥,吕,監,手,手
擦,吅,扌,察,手
擧,吕,與,手,手
擨,吅,扌,歋,手
擩,吅,扌,需,手
擪,吕,厭,手,手
擫,吅,扌,厭,手
擬,吅,扌,疑,手
擭,吅,扌,蒦,手
擮,吅,扌,截,手
擯,吅,扌,賓,手
擰,吅,扌,寧,手
擱,吅,扌,閣,手
擲,吅,扌,鄭,手
擳,吅,扌,節,手
擴,吅,扌,廣,手
擵,吅,扌,摩,手
擶,吅,扌,箭,手
擷,吅,扌,頡,手
擸,吅,扌,巤,手
擹,吅,扌,歎,手
擺,吅,扌,罷,手
擻,吅,扌,數,手
擼,吅,扌,魯,手
擽,吅,扌,樂,手
擾,吅,扌,憂,手
擿,吅,扌,適,手
攀,吕,樊,手,手
攁,吅,扌,養,手
攂,吅,扌,畾,手
攃,吅,扌,蔡,手
攄,吅,扌,慮,手
攅,吅,扌,賛,手
攆,吅,扌,輦,手
攇,吅,扌,憲,手
攈,吅,扌,麇,手
攉,吅,扌,霍,手
攊,吅,扌,歷,手
攋,吅,扌,賴,手
攌,吅,扌,圜,手
攍,吅,扌,嬴,手
攎,吅,扌,盧,手
攏,吅,扌,龍,手
攐,吅,扌,褰,手
攑,吅,扌,舉,手
攒,吅,扌,赞,手
攓,吅,扌,蹇,手
攔,吅,扌,闌,手
攕,吅,扌,韱,手
攖,吅,扌,嬰,手
攗,吅,扌,麋,手
攘,吅,扌,襄,手
攙,吅,扌,毚,手
攚,吅,扌,營,手
攛,吅,扌,竄,手
攜,吅,扌,巂,手
攝,吅,扌,聶,手
攞,吅,扌,羅,手
攟,吅,扌,麕,手
攠,吅,扌,靡,手
攡,吅,扌,離,手
攢,吅,扌,贊,手
攣,吕,䜌,手,手
攤,吅,扌,難,手
攥,吅,扌,纂,手
攦,吅,扌,麗,手
攧,吅,扌,顛,手
攨,吅,扌,穴瓜瓜瓜,手
攩,吅,扌,黨,手
攪,吅,扌,覺,手
攫,吅,扌,矍,手
攬,吅,扌,覽,手
攭,吅,扌,蠡,手
攮,吅,扌,囊,手
支,吕,十,又,*
攰,吅,支,力,支
攱,吅,立,支,支
攲,吅,奇,支,支
攳,吅,支,尋,支
攴,吕,卜,又,支
攵,一,攵,*,*
收,吅,丩,攵,攵
攷,吅,丂,攵,攵
攸,吅,亻丨,攵,攵
改,吅,己,攵,攵
攺,吅,巳,攵,攵
攻,吅,工,攵,攵
攼,吅,干,攵,攵
攽,吅,分,攵,攵
放,吅,方,攵,攵
政,吅,正,攵,攵
敀,吅,白,攵,攵
敁,吅,占,攴,攵
敂,吅,句,攵,攵
敃,吅,民,攵,攵
敄,吅,矛,攵,攵
故,吅,古,攵,攵
敆,吅,合,攴,攵
敇,吅,朿,攵,攵
效,吅,交,攵,攵
敉,吅,米,攵,攵
敊,吅,尗,攴,攵
敋,吅,各,攵,攵
敌,吅,舌,攵,攵
敍,吅,余,攴,攵
敎,吅,𡥉,攵,攵
敏,吅,每,攵,攵
敐,吅,辰,攵,攵
救,吅,求,攵,攵
敒,吅,伸,攵,攵
敓,吅,兌,攵,攵
敔,吅,吾,攵,攵
敕,吅,束,攵,攵
敖,吅,土方,攵,攵
敗,吅,貝,攵,攵
敘,吅,余,攵,攵
教,吅,孝,攵,攵
敚,吅,兌,攵,攵
敛,吅,佥,攵,攵
敜,吅,念,攵,攵
敝,吅,㡀,攵,攵
敞,吅,尚,攵,攵
敟,吅,典,攵,攵
敠,吅,叕,攴,攵
敡,吅,易,攴,攵
敢,吅,乛耳,攵,攵
散,吅,?,攵,攵
敤,吅,果,攴,攵
敥,吅,炎,攴,攵
敦,吅,享,攵,攵
敧,吅,奇,攴,攵
敨,吅,咅,攵,攵
敩,吅,学,攵,攵
敪,吅,叕,攵,攵
敫,吅,白方,攵,攵
敬,吅,苟,攵,攵
敭,吅,昜,攵,攵
敮,吅,臿,攴,攵
敯,吅,昬,攴,攵
数,吅,娄,攵,攵
敱,吅,豈,攴,攵
敲,吅,高,攴,攵
敳,吅,豈,攵,攵
整,吕,敕,正,攵
敵,吅,啇,攵,攵
敶,吅,陳,攵,攵
敷,吅,甫方,攵,攵
數,吅,婁,攵,攵
敹,吅,⺊冖釆,攵,攵
敺,吅,區,攴,攵
敻,吕,⺈内,𡕥,攵
敼,吅,喜,攴,攵
敽,吅,喬,攴,攵
敾,吅,善,攵,攵
敿,吅,喬,攵,攵
斀,吅,蜀,攴,攵
斁,吅,睪,攵,攵
斂,吅,僉,攵,攵
斃,吕,敝,死,攵
斄,吕,𠩺,來,攵
斅,吅,學,攴,攵
斆,吅,學,攵,攵
文,一,文,*,*
斈,吕,文,子,文
斉,吕,文,井*,文
斊,吕,文,耳,文
斋,吕,文,而,文
斌,吅,文,武,文
斍,吕,文,見,文
斎,回,齐,示,文
斏,吅,文,良,文
斐,吕,非,文,文
斑,弼,王,文,文
斒,吅,文,扁,文
斓,吅,文,阑,文
斔,吅,蚉,臾,文
斕,吅,文,闌,文
斖,吕,文,舋,文
斗,一,斗,*,*
斘,吅,夕,斗,斗
料,吅,米,斗,斗
斚,冖,厸,斗,斗
斛,吅,角,斗,斗
斜,吅,余,斗,斗
斝,冖,吅,斗,斗
斞,吅,臾,斗,斗
斟,吅,甚,斗,斗
斠,吅,冓,斗,斗
斡,回,倝,斗,斗
斢,吅,黄,斗,斗
斣,吅,蜀,斗,斗
斤,一,斤,*,*
斥,+,斤,丶,斤
斦,吅,斤,斤,斤
斧,吕,父,斤,斤
斨,吅,爿,斤,斤
斩,吅,车,斤,斤
斪,吅,句,斤,斤
斫,吅,石,斤,斤
斬,吅,車,斤,斤
断,吅,乚米*,斤,斤
斮,吅,昔,斤,斤
斯,吅,其,斤,斤
新,吅,亲,斤,斤
斱,吅,者,斤,斤
斲,吅,𠁁,斤,斤
斳,吅,堇,斤,斤
斴,吅,粦,斤,斤
斵,吅,,斤,斤
斶,吅,斤,蜀,斤
斷,吅,㡭,斤,斤
斸,吅,屬,斤,斤
方,一,方,*,*
斺,吅,方,介,方
斻,吅,㫃,几,方
於,吅,方,仒,方
施,吅,㫃,也,方
斾,吅,㫃,巾,方
斿,吅,㫃,子,方
旀,吅,方,厼,方
旁,冖,六,方,方
旂,回,㫃,斤,方
旃,回,㫃,丹,方
旄,回,㫃,毛,方
旅,回,㫃,氏,方
旆,回,㫃,市,方
旇,回,㫃,皮,方
旈,吅,方,㐬,方
旉,吕,甫,方,方
旊,回,㫃,瓦,方
旋,回,㫃,疋,方
旌,回,㫃,生,方
旍,回,㫃,令,方
旎,回,㫃,尼,方
族,回,㫃,矢,方
旐,回,㫃,兆,方
旑,吅,方,奇,方
旒,回,㫃,㐬,方
旓,回,㫃,肖,方
旔,吅,方,建,方
旕,吕,於,叱,方
旖,回,㫃,奇,方
旗,回,㫃,其,方
旘,吅,方,戠,方
旙,吅,方,番,方
旚,回,㫃,票,方
旛,回,㫃,番,方
旜,回,㫃,亶,方
旝,回,㫃,會,方
旞,回,㫃,遂,方
旟,回,㫃,與,方
无,一,无,*,*
旡,一,旡,*,无
既,吅,艮,旡,无
旣,吅,皀,旡,无
旤,吅,咼,旡,无
日,一,日,*,*
旦,吕,日,一,日
旧,吅,丨,日,日
旨,吕,匕,日,日
早,吕,日,十,日
旪,吅,日,十,日
旫,吅,日,刀,日
旬,回,勹,日,日
旭,吅,九,日,日
旮,吕,九,日,日
旯,吕,日,九,日
旰,吅,日,干,日
旱,吕,日,干,日
旲,吕,日,大,日
旳,吅,日,勺,日
旴,吅,日,于,日
旵,吕,日,山,日
时,吅,日,寸,日
旷,吅,日,广,日
旸,吅,日,𠃓,日
旹,吕,㞢,日,日
旺,吅,日,王,日
旻,吕,日,文,日
旼,吅,日,文,日
旽,吅,日,屯,日
旾,吕,屯,日,日
旿,吅,日,午,日
昀,吅,日,匀,日
昁,吅,日,巿,日
昂,吕,日,卬,日
昃,吕,日,仄,日
昄,吅,日,反,日
昅,吅,日,及,日
昆,吕,日,比,日
昇,吕,日,升,日
昈,吅,日,戶,日
昉,吅,日,方,日
昊,吕,日,天,日
昋,吕,夭,日,日
昌,吕,日,日,日
昍,吅,日,日,日
明,吅,日,月,日
昏,吕,氏,日,日
昐,吅,日,分,日
昑,吅,日,今,日
昒,吅,日,勿,日
易,吕,日,勿,日
昔,吕,龷,日,日
昕,吅,日,斤,日
昖,吅,日,公,日
昗,吕,日,六,日
昘,吕,日,方,日
昙,吕,日,云,日
昚,吕,𡗜,日,日
昛,吅,日,巨,日
昜,吕,旦,勿,日
昝,吕,处,日,日
昞,吅,日,丙,日
星,吕,日,生,日
映,吅,日,央,日
昡,吅,日,玄,日
昢,吅,日,出,日
昣,吅,日,㐱,日
昤,吅,日,令,日
春,吕,𡗗,日,日
昦,吕,日,夰,日
昧,吅,日,未,日
昨,吅,日,乍,日
昩,吅,日,末,日
昪,吕,日,弁,日
昫,吅,日,句,日
昬,吕,民,日,日
昭,吅,日,召,日
昮,吕,日,功,日
是,吕,日,𤴓,日
昰,吕,日,正,日
昱,吕,日,立,日
昲,吅,日,弗,日
昳,吅,日,失,日
昴,吕,日,卯,日
昵,吅,日,尼,日
昶,吅,永,日,日
昷,吕,日,皿,日
昸,吅,日,冬,日
昹,吅,日,永,日
昺,吕,日,丙,日
昻,吕,日,卭,日
昼,吕,尺,旦,日
昽,吅,日,龙,日
显,吕,日,业,日
昿,吅,日,広,日
晀,吅,日,兆,日
晁,吕,日,兆,日
時,吅,日,寺,日
晃,吕,日,光,日
晄,吅,日,光,日
晅,吅,日,亘,日
晆,吅,日,圭,日
晇,吅,日,夸,日
晈,吅,日,交,日
晉,吕,?厸二,日,日
晊,吅,日,至,日
晋,吕,亚,日,日
晌,吅,日,向,日
晍,吅,日,同,日
晎,吅,日,共,日
晏,吕,日,安,日
晐,吅,日,亥,日
晑,吕,日,向,日
晒,吅,日,西,日
晓,吅,日,尧,日
晔,吅,日,华,日
晕,冖,日,车,日
晖,吅,日,军,日
晗,吅,日,含,日
晘,吅,日,旱,日
晙,吅,日,夋,日
晚,吅,日,免,日
晛,吅,日,見,日
晜,吕,日,弟,日
晝,吕,聿,旦,日
晞,吅,日,希,日
晟,吕,日,成,日
晠,吅,日,成,日
晡,吅,日,甫,日
晢,吕,折,日,日
晣,吅,日,折,日
晤,吅,日,吾,日
晥,吅,日,完,日
晦,吅,日,每,日
晧,吅,日,告,日
晨,吕,日,辰,日
晩,吅,日,免,日
晪,吅,日,典,日
晫,吅,日,卓,日
晬,吅,日,卒,日
晭,吅,日,周,日
普,吕,並,日,日
景,吕,日,京,日
晰,吅,日,析,日
晱,吅,日,炎,日
晲,吅,日,兒,日
晳,吕,析,日,日
晴,吅,日,青,日
晵,吕,𢼄,日,日
晶,品,日,*,日
晷,吕,日,咎,日
晸,吕,日,政,日
晹,吅,日,易,日
智,吕,知,日,日
晻,吅,日,奄,日
晼,吅,日,宛,日
晽,吅,日,林,日
晾,吅,日,京,日
晿,吅,日,昌,日
暀,吅,日,往,日
暁,吅,日,尭,日
暂,吕,斩,日,日
暃,吕,日,非,日
暄,吅,日,宣,日
暅,吅,日,恒,日
暆,吅,日,施,日
暇,吅,日,叚,日
暈,冖,日,車,日
暉,吅,日,軍,日
暊,吅,日,頁,日
暋,吕,敃,日,日
暌,吅,日,癸,日
暍,吅,日,曷,日
暎,吅,日,英,日
暏,吅,日,者,日
暐,吅,日,韋,日
暑,吕,日,者,日
暒,吅,日,星,日
暓,吕,敄,日,日
暔,吅,日,南,日
暕,吅,日,柬,日
暖,吅,日,爰,日
暗,吅,日,音,日
暘,吅,日,昜,日
暙,吅,日,春,日
暚,吅,日,䍃,日
暛,吅,日,差,日
暜,咒,立,日,日
暝,吅,日,冥,日
暞,吅,日,臬,日
暟,吅,日,豈,日
暠,吕,日,高,日
暡,吅,日,翁,日
暢,吅,申,昜,日
暣,吅,日,氣,日
暤,吅,日,皋,日
暥,吅,日,晏,日
暦,吕,𠩵,日,日
暧,吅,日,爱,日
暨,吕,既,旦,日
暩,吅,日,祭,日
暪,吅,日,㒼,日
暫,吕,斬,日,日
暬,吕,埶,日,日
暭,吅,日,皐,日
暮,吕,莫,日,日
暯,吅,日,莫,日
暰,吅,日,從,日
暱,吅,日,匿,日
暲,吅,日,章,日
暳,吅,日,彗,日
暴,吕,日,㳟,日
暵,吅,日,𦰩,日
暶,吅,日,旋,日
暷,吅,日,專,日
暸,吅,日,尞,日
暹,吅,進,日,日
暺,吅,日,單,日
暻,吅,日,景,日
暼,吕,敝,日,日
暽,吅,日,粦,日
暾,吅,日,敦,日
暿,吅,日,喜,日
曀,吅,日,壹,日
曁,吕,旣,旦,日
曂,吅,日,黄,日
曃,吅,日,逮,日
曄,吅,日,華,日
曅,吕,日,華,日
曆,吕,厤,日,日
曇,吕,日,雲,日
曈,吅,日,童,日
曉,吅,日,堯,日
曊,吅,日,費,日
曋,吅,日,覃,日
曌,吕,明,空,日
曍,吅,日,臯,日
曎,吅,日,睪,日
曏,吕,日,鄉,日
曐,吕,晶,生,日
曑,吕,晶,㐱,日
曒,吅,日,敫,日
曓,吕,𣅽,大夲,日
曔,吅,日,敬,日
曕,吅,日,詹,日
曖,吅,日,愛,日
曗,吅,日,業,日
曘,吅,日,需,日
曙,吅,日,署,日
曚,吅,日,蒙,日
曛,吅,日,熏,日
曜,吅,日,翟,日
曝,吅,日,暴,日
曞,吅,日,厲,日
曟,吕,晶,辰,日
曠,吅,日,廣,日
曡,冖,晶,且,日
曢,吅,日,寮,日
曣,吅,日,燕,日
曤,吅,日,霍,日
曥,吅,日,盧,日
曦,吅,日,羲,日
曧,吕,日,融,日
曨,吅,日,龍,日
曩,吕,日,襄,日
曪,吅,日,羅,日
曫,吕,䜌,日,日
曬,吅,日,麗,日
曭,吅,日,黨,日
曮,吅,日,嚴,日
曯,吅,日,屬,日
曰,一,曰,*,*
曱,+,曰,丨,曰
曲,一,曲,*,曰
曳,一,曳,*,曰
更,一,更,*,曰
曵,+,曳,丶,曰
曶,吕,勿,曰,曰
曷,吕,曰,匃,曰
書,吕,聿,曰,曰
曹,吕,一曲,曰,曰
曺,吕,𤰔,曰,曰
曻,吕,曰,舛,曰
曼,吕,曰,罒又,曰
曽,吕,八田,曰,曰
曾,吕,八田,曰,曰
替,咒,夫,曰,曰
最,吕,曰,取,曰
朁,咒,旡,曰,曰
朂,吕,曰,𦔳,曰
會,吕,曾,曰,曰
朄,吅,申,柬,曰
朅,吅,去,曷,曰
朆,吅,曾,勿,曰
朇,吅,會,卑,曰
月,一,月,*,*
有,吕,𠂇,月,月
朊,吅,月,元,月
朋,吅,月,*,月
朌,吅,月,分,月
服,吅,月,𠬝,月
朎,吅,月,令,月
朏,吅,月,出,月
朐,吅,月,句,月
朑,吅,月,世,月
朒,吅,月,肉,月
朓,吅,月,兆,月
朔,吅,屰,月,月
朕,吅,月,关,月
朖,吅,月,良,月
朗,吅,良,月,月
朘,吅,月,夋,月
朙,吅,囧,月,月
朚,吕,亡,明,月
望,吕,𣍢,王,月
朜,吅,月,享,月
朝,吅,𠦝,月,月
朞,吕,其,月,月
期,吅,其,月,月
朠,吅,月,英,月
朡,吅,月,㚇,月
朢,吕,臣月,王,月
朣,吅,月,童,月
朤,叕,月,*,月
朥,吅,月,勞,月
朦,吅,月,蒙,月
朧,吅,月,龍,月
木,一,木,*,*
朩,一,朩,*,木
未,+,木,一,木
末,+,木,一,木
本,+,木,一,木
札,吅,木,乚,木
朮,+,𣎳,丶,木
术,+,木,丶,木
朰,吕,木,乙,木
朱,+,丿,未,木
朲,吅,木,人,木
朳,吅,木,八,木
朴,吅,木,卜,木
朵,吕,几,木,木
朶,吕,乃,木,木
朷,吅,木,刀,木
朸,吅,木,力,木
朹,吅,木,九,木
机,吅,木,几,木
朻,吅,木,丩,木
朼,吅,木,匕,木
朽,吅,木,丂,木
朾,吅,木,丁,木
朿,+,木,冂,*
杀,吕,乂,朩,*
杁,吅,木,入,木
杂,吕,九,朩,木
权,吅,木,又,木
杄,吅,木,千,木
杅,吅,木,于,木
杆,吅,木,干,木
杇,吅,木,亏,木
杈,吅,木,叉,木
杉,吅,木,彡,木
杊,吅,木,川,木
杋,吅,木,凡,木
杌,吅,木,兀,木
杍,吅,木,子,木
李,吕,木,子,木
杏,吕,木,口,木
材,吅,木,才,木
村,吅,木,寸,木
杒,吅,木,刃,木
杓,吅,木,勺,木
杔,吅,木,乇,木
杕,吅,木,大,木
杖,吅,木,丈,木
杗,吕,亡,木,木
杘,吕,尸,木,木
杙,吅,木,弋,木
杚,吅,木,乞,木
杛,吅,木,弓,木
杜,吅,木,土,木
杝,吅,木,也,木
杞,吅,木,己,木
束,+,木,口,木
杠,吅,木,工,木
条,吕,夂,木,木
杢,吕,木,工,木
杣,吅,木,山,木
杤,吅,木,万,木
来,+,米,一,木
杦,吅,木,久,木
杧,吅,木,亡,木
杨,吅,木,𠃓,木
杩,吅,木,马,木
杪,吅,木,少,木
杫,吅,木,止,木
杬,吅,木,元,木
杭,吅,木,亢,木
杮,吅,木,巿,木
杯,吅,木,不,木
杰,吕,木,灬,木
東,+,木,日,木
杲,吕,日,木,木
杳,吕,木,日,木
杴,吅,木,欠,木
杵,吅,木,午,木
杶,吅,木,屯,木
杷,吅,木,巴,木
杸,吅,木,殳,木
杹,吅,木,化,木
杺,吅,木,心,木
杻,吅,木,丑,木
杼,吅,木,予,木
杽,吅,木,手,木
松,吅,木,公,木
板,吅,木,反,木
枀,吕,公,木,木
极,吅,木,及,木
枂,吅,木,月,木
枃,吅,木,匀,木
构,吅,木,勾,木
枅,吅,木,开,木
枆,吅,木,毛,木
枇,吅,木,比,木
枈,吕,比,木,木
枉,吅,木,王,木
枊,吅,木,卬,木
枋,吅,木,方,木
枌,吅,木,分,木
枍,吅,木,兮,木
枎,吅,木,夫,木
枏,吅,木,冄,木
析,吅,木,斤,木
枑,吅,木,互,木
枒,吅,木,牙,木
枓,吅,木,斗,木
枔,吅,木,今,木
枕,吅,木,冘,木
枖,吅,木,夭,木
林,吅,木,*,木
枘,吅,木,內,木
枙,吅,木,厄,木
枚,吅,木,攵,木
枛,吅,木,爪,木
果,+,田,木,木
枝,吅,木,支,木
枞,吅,木,从,木
枟,吅,木,云,木
枠,吅,木,卆,木
枡,吅,木,升,木
枢,吅,木,区,木
枣,吕,朿,冫,木
枤,吅,木,犬,木
枥,吅,木,历,木
枦,吅,木,戸,木
枧,吅,木,见,木
枨,吅,木,长,木
枩,吕,木,公,木
枪,吅,木,仓,木
枫,吅,木,风,木
枬,吅,木,丹,木
枭,吕,乌,木,木
枮,吅,木,占,木
枯,吅,木,古,木
枰,吅,木,平,木
枱,吅,木,台,木
枲,吕,厶,呆,木
枳,吅,木,只,木
枴,吅,木,叧,木
枵,吅,木,号,木
架,吕,加,木,木
枷,吅,木,加,木
枸,吅,木,句,木
枹,吅,木,包,木
枺,吅,木,末,木
枻,吅,木,世,木
枼,吕,世,木,木
枽,吕,卋,木,木
枾,吅,木,?,木
枿,吅,木,卉,木
柀,吅,木,皮,木
柁,吅,木,它,木
柂,吅,木,㐌,木
柃,吅,木,令,木
柄,吅,木,丙,木
柅,吅,木,尼,木
柆,吅,木,立,木
柇,吅,木,禾,木
柈,吅,木,半,木
柉,吅,木,乏,木
柊,吅,木,冬,木
柋,吕,代,木,木
柌,吅,木,司,木
柍,吅,木,央,木
柎,吅,木,付,木
柏,吅,木,白,木
某,吕,甘,木,木
柑,吅,木,甘,木
柒,吕,氵七,木,木
染,吕,氿,木,木
柔,吕,矛,木,木
柕,吅,木,矛,木
柖,吅,木,召,木
柗,吅,木,㕣,木
柘,吅,木,石,木
柙,吅,木,甲,木
柚,吅,木,由,木
柛,吅,木,申,木
柜,吅,木,巨,木
柝,吅,木,斥,木
柞,吅,木,乍,木
柟,吅,木,冉,木
柠,吅,木,宁,木
柡,吅,木,汞*,木
柢,吅,木,氐,木
柣,吅,木,失,木
柤,吅,木,且,木
查,吕,木,旦,木
柦,吅,木,旦,木
柧,吅,木,瓜,木
柨,吅,木,布,木
柩,吅,木,匛,木
柪,吅,木,幼,木
柫,吅,木,弗,木
柬,一,柬,*,木
柭,吅,木,犮,木
柮,吅,木,出,木
柯,吅,木,可,木
柰,吕,木,示,木
柱,吅,木,主,木
柲,吅,木,必,木
柳,吅,木,卯,木
柴,吕,此,木,木
柵,吅,木,冊,木
柶,吅,木,四,木
柷,吅,木,兄,木
柸,吅,木,丕,木
柹,吅,木,𠂔,木
柺,吅,木,另,木
査,吕,木,且,木
柼,吅,木,穴,木
柽,吅,木,圣,木
柾,吅,木,正,木
柿,吅,木,市,木
栀,吅,木,卮,木
栁,吅,木,夘,木
栂,吅,木,母,木
栃,吅,木,厉,木
栄,冖,小,木,木
栅,吅,木,册,木
栆,吕,,冫,木
标,吅,木,示,木
栈,吅,木,戋,木
栉,吅,木,节,木
栊,吅,木,龙,木
栋,吅,木,东,木
栌,吅,木,卢,木
栍,吅,木,生,木
栎,吅,木,乐,木
栏,吅,木,兰,木
栐,吅,木,永,木
树,吅,木,对,木
栒,吅,木,旬,木
栓,吅,木,全,木
栔,吕,㓞,木,木
栕,吅,木,臣,木
栖,吅,木,西,木
栗,吕,覀,木,木
栘,吅,木,多,木
栙,吅,木,夅,木
栚,吅,木,关,木
栛,吅,木,劦,木
栜,吅,木,朿,木
栝,吅,木,舌,木
栞,咒,干,木,木
栟,吅,木,并,木
栠,吕,任,木,木
校,吅,木,交,木
栢,吅,木,百,木
栣,吅,木,任,木
栤,吅,木,冰,木
栥,吕,次,木,木
栦,吅,木,州,木
栧,吅,木,曳,木
栨,吅,木,次,木
栩,吅,木,羽,木
株,吅,木,朱,木
栫,吅,木,存,木
栬,吅,木,色,木
栭,吅,木,而,木
栮,吅,木,耳,木
栯,吅,木,有,木
栰,吅,木,伐,木
栱,吅,木,共,木
栲,吅,木,考,木
栳,吅,木,老,木
栴,吅,木,丹,木
栵,吅,木,列,木
栶,吅,木,因,木
样,吅,木,羊,木
核,吅,木,亥,木
根,吅,木,艮,木
栺,吅,木,旨,木
栻,吅,木,式,木
格,吅,木,各,木
栽,回,𢦏,木,木
栾,吕,亦,木,木
栿,吅,木,伏,木
桀,吕,舛,木,木
桁,吅,木,行,木
桂,吅,木,圭,木
桃,吅,木,兆,木
桄,吅,木,光,木
桅,吅,木,危,木
框,吅,木,匡,木
桇,吕,如,木,木
案,吕,安,木,木
桉,吅,木,安,木
桊,吕,龹,木,木
桋,吅,木,夷,木
桌,吕,卜,杲,木
桍,吅,木,夸,木
桎,吅,木,至,木
桏,吅,木,邛,木
桐,吅,木,同,木
桑,吕,叒,木,木
桒,吕,卉,木,木
桓,吅,木,亘,木
桔,吅,木,吉,木
桕,吅,木,臼,木
桖,吅,木,血,木
桗,吅,木,朶,木
桘,吅,木,𠂤,木
桙,吅,木,牟,木
桚,吅,木,𡿪,木
桛,吅,木,𠧗,木
桜,吅,木,小女,木
桝,吅,木,舛,木
桞,吅,木,邜,木
桟,吅,木,𢦑,木
桠,吅,木,亚,木
桡,吅,木,尧,木
桢,吅,木,贞,木
档,吅,木,当,木
桤,吅,木,岂,木
桥,吅,木,乔,木
桦,吅,木,华,木
桧,吅,木,会,木
桨,吕,~收,木,木
桩,吅,木,庄,木
桪,吅,木,寻,木
桫,吅,木,沙,木
桬,吕,沙,木,木
桭,吅,木,辰,木
桮,吅,木,否,木
桯,吅,木,呈,木
桰,吅,木,𠯑,木
桱,吅,木,巠,木
桲,吅,木,孛,木
桳,吅,木,厶?,木
桴,吅,木,孚,木
桵,吅,木,妥,木
桶,吅,木,甬,木
桷,吅,木,角,木
桸,吅,木,希,木
桹,吅,木,良,木
桺,吅,木,丣,木
桻,吅,木,夆,木
桼,吕,木,汆,木
桽,吕,木,坐,木
桾,吅,木,君,木
桿,吅,木,旱,木
梀,吅,木,束,木
梁,吕,氵刅,木,木
梂,吅,木,求,木
梃,吅,木,廷,木
梄,吅,木,酉,木
梅,吅,木,每,木
梆,吅,木,邦,木
梇,吅,木,弄,木
梈,吅,木,亨,木
梉,吅,木,壯,木
梊,吕,折,木,木
梋,吅,木,肙,木
梌,吅,木,余,木
梍,吅,木,皂,木
梎,吅,木,皀,木
梏,吅,木,告,木
梐,吅,木,坒,木
梑,吅,木,狄,木
梒,吅,木,含,木
梓,吅,木,辛,木
梔,吅,木,巵,木
梕,吅,木,忍,木
梖,吅,木,貝,木
梗,吅,木,更,木
梘,吅,木,見,木
梙,吅,木,串,木
梚,吅,木,免,木
梛,吅,木,那,木
梜,吅,木,夾,木
條,回,攸,木,木
梞,吅,木,忌,木
梟,吕,鳥*,木,木
梠,吅,木,呂,木
梡,吅,木,完,木
